Java HotSpot(TM) 64-Bit Server VM (25.152-b16) for windows-amd64 JRE (1.8.0_152-b16), built on Sep 14 2017 02:29:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8282740k(3061628k free), swap 12810432k(5451196k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:+ManagementServer -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelOldGC 
2017-11-10T19:49:14.544+0500: 257.173: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0888028 secs] [Times: user=0.30 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:14.633+0500: 257.262: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0896143 secs] [Times: user=0.16 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:14.723+0500: 257.352: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0873170 secs] [Times: user=0.22 sys=0.02, real=0.09 secs] 
2017-11-10T19:49:14.811+0500: 257.440: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0872662 secs] [Times: user=0.36 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:14.899+0500: 257.528: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349663K->349662K(349696K)] 481247K->481244K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0864493 secs] [Times: user=0.11 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:14.986+0500: 257.615: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0854910 secs] [Times: user=0.34 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:15.072+0500: 257.700: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.1061842 secs] [Times: user=0.31 sys=0.00, real=0.11 secs] 
2017-11-10T19:49:15.178+0500: 257.807: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0882660 secs] [Times: user=0.13 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:15.267+0500: 257.896: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0846624 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:15.352+0500: 257.981: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349663K->349662K(349696K)] 481247K->481244K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0848521 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:15.438+0500: 258.067: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0919820 secs] [Times: user=0.26 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:15.530+0500: 258.159: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0918070 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:15.623+0500: 258.252: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.1406930 secs] [Times: user=0.20 sys=0.00, real=0.14 secs] 
2017-11-10T19:49:15.764+0500: 258.393: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.1045000 secs] [Times: user=0.17 sys=0.00, real=0.11 secs] 
